[01:52:43] [INFO] received Windows console close event; shutting log-core down
[01:53:39] [INFO] received Windows console close event; shutting log-core down
[01:54:56] [INFO] received Windows console close event; shutting log-core down
[01:56:30] [INFO] received Windows console close event; shutting log-core down
[02:02:36] [INFO] received Windows console close event; shutting log-core down
[02:04:56] [INFO] received Windows console close event; shutting log-core down
[02:08:06] [INFO] received Windows console close event; shutting log-core down
[02:11:17] [INFO] received Windows console close event; shutting log-core down
[02:12:16] [INFO] received Windows console close event; shutting log-core down
[02:15:49] [INFO] received Windows console close event; shutting log-core down
[02:16:41] [INFO] received Windows console close event; shutting log-core down
[02:22:19] [INFO] received Windows console close event; shutting log-core down
[02:22:59] [INFO] received Windows console close event; shutting log-core down
[02:26:23] [INFO] received Windows console close event; shutting log-core down
[02:26:52] [INFO] received Windows console close event; shutting log-core down
[02:27:54] [INFO] received Windows console close event; shutting log-core down
[02:28:09] [INFO] received Windows console close event; shutting log-core down
[09:56:55] [INFO] received Windows console close event; shutting log-core down
[10:02:36] [INFO] received Windows console close event; shutting log-core down
[10:04:11] [INFO] received Windows console close event; shutting log-core down
[10:08:51] [INFO] received Windows console close event; shutting log-core down
[10:10:11] [INFO] received Windows console close event; shutting log-core down
[10:11:52] [INFO] received Windows console close event; shutting log-core down
[10:12:40] [INFO] received Windows console close event; shutting log-core down
[10:15:57] [INFO] received Windows console close event; shutting log-core down
[10:19:12] [INFO] received Windows console close event; shutting log-core down
[10:20:45] [INFO] received Windows console close event; shutting log-core down
[11:03:23] [INFO] received Windows console close event; shutting log-core down
[11:05:31] [INFO] received Windows console close event; shutting log-core down
[11:06:47] [INFO] received Windows console close event; shutting log-core down
[11:11:18] [INFO] received Windows console close event; shutting log-core down
[11:14:13] [INFO] received Windows console close event; shutting log-core down
[11:16:52] [INFO] received Windows console close event; shutting log-core down
[11:44:56] [INFO] received Windows console close event; shutting log-core down
[11:49:29] [INFO] received Windows console close event; shutting log-core down
[11:51:02] [INFO] received Windows console close event; shutting log-core down
[11:57:33] [INFO] received Windows console close event; shutting log-core down
[12:05:22] [INFO] received Windows console close event; shutting log-core down
[12:12:43] [INFO] received Windows console close event; shutting log-core down
[12:14:02] [INFO] received Windows console close event; shutting log-core down
[12:15:24] [INFO] received Windows console close event; shutting log-core down
[12:20:29] [INFO] received Windows console close event; shutting log-core down
[12:21:27] [INFO] received Windows console close event; shutting log-core down
[12:38:01] [INFO] received Windows console close event; shutting log-core down
[12:39:50] [INFO] received Windows console close event; shutting log-core down
[12:40:57] [INFO] received Windows console close event; shutting log-core down
[12:41:51] [INFO] received Windows console close event; shutting log-core down
[12:42:38] [INFO] received Windows console close event; shutting log-core down
[12:47:47] [INFO] received Windows console close event; shutting log-core down
[13:13:53] [INFO] received Windows console close event; shutting log-core down
[13:15:54] [INFO] received Windows console close event; shutting log-core down
[13:18:07] [INFO] received Windows console close event; shutting log-core down
[13:19:05] [INFO] received Windows console close event; shutting log-core down
[13:21:10] [INFO] received Windows console close event; shutting log-core down
[13:23:31] [INFO] received Windows console close event; shutting log-core down
[13:26:55] [INFO] received Windows console close event; shutting log-core down
[13:28:08] [INFO] received Windows console close event; shutting log-core down
[13:30:07] [INFO] received Windows console close event; shutting log-core down
[14:33:40] [INFO] received Windows console close event; shutting log-core down
[14:35:20] [INFO] received Windows console close event; shutting log-core down
[14:36:00] [INFO] received Windows console close event; shutting log-core down
[14:37:11] [INFO] received Windows console close event; shutting log-core down
[14:38:31] [INFO] received Windows console close event; shutting log-core down
[14:40:39] [INFO] received Windows console close event; shutting log-core down
[14:41:26] [INFO] received Windows console close event; shutting log-core down
[14:42:26] [INFO] received Windows console close event; shutting log-core down
[14:50:15] [INFO] received Windows console close event; shutting log-core down
[15:12:59] [INFO] received Windows console close event; shutting log-core down
[15:18:54] [INFO] received Windows console close event; shutting log-core down
[15:19:47] [INFO] received Windows console close event; shutting log-core down
[15:23:07] [INFO] received Windows console close event; shutting log-core down
[15:36:25] [INFO] received Windows console close event; shutting log-core down
[15:39:35] [INFO] received Windows console close event; shutting log-core down
[15:43:43] [INFO] received Windows console close event; shutting log-core down
[15:44:57] [INFO] received Windows console close event; shutting log-core down
[15:53:52] [INFO] received Windows console close event; shutting log-core down
[16:10:56] [INFO] received Windows console close event; shutting log-core down
[16:14:54] [INFO] received Windows console close event; shutting log-core down
[16:20:13] [INFO] received Windows console close event; shutting log-core down
[16:23:48] [INFO] received Windows console close event; shutting log-core down
[17:44:53] [INFO] received Windows console close event; shutting log-core down
[18:50:07] [INFO] received Windows console close event; shutting log-core down
[18:52:40] [INFO] received Windows console close event; shutting log-core down
[18:53:13] [INFO] received Windows console close event; shutting log-core down
[18:55:51] [INFO] received Windows console close event; shutting log-core down
[18:57:41] [INFO] received Windows console close event; shutting log-core down
[19:08:49] [INFO] received Windows console close event; shutting log-core down
[19:11:16] [INFO] received Windows console close event; shutting log-core down
[19:23:44] [INFO] received Windows console close event; shutting log-core down
[19:26:18] [INFO] received Windows console close event; shutting log-core down
[19:30:40] [INFO] received Windows console close event; shutting log-core down
[19:36:49] [INFO] received Windows console close event; shutting log-core down
[19:37:56] [INFO] received Windows console close event; shutting log-core down
[19:48:24] [INFO] received Windows console close event; shutting log-core down
[19:49:29] [INFO] received Windows console close event; shutting log-core down
[19:54:52] [INFO] received Windows console close event; shutting log-core down
[19:56:16] [INFO] received Windows console close event; shutting log-core down
[19:59:18] [INFO] received Windows console close event; shutting log-core down
[20:00:26] [INFO] received Windows console close event; shutting log-core down
[20:04:11] [INFO] received Windows console close event; shutting log-core down
[20:05:33] [INFO] received Windows console close event; shutting log-core down
[20:08:53] [INFO] received Windows console close event; shutting log-core down
[20:12:26] [INFO] received Windows console close event; shutting log-core down
[20:13:10] [INFO] received Windows console close event; shutting log-core down
[20:18:24] [INFO] received Windows console close event; shutting log-core down
[20:29:26] [INFO] received Windows console close event; shutting log-core down
[20:31:31] [INFO] received Windows console close event; shutting log-core down
[20:45:52] [INFO] received Windows console close event; shutting log-core down
[21:16:27] [INFO] received Windows console close event; shutting log-core down
[21:19:45] [INFO] received Windows console close event; shutting log-core down
[21:31:45] [INFO] received Windows console close event; shutting log-core down
[22:10:42] [INFO] received Windows console close event; shutting log-core down
[22:19:08] [INFO] received Windows console close event; shutting log-core down
[22:21:47] [INFO] received Windows console close event; shutting log-core down
[22:25:56] [INFO] received Windows console close event; shutting log-core down
[22:27:23] [INFO] received Windows console close event; shutting log-core down
[22:52:21] [INFO] received Windows console close event; shutting log-core down
[23:52:48] [INFO] received Windows console close event; shutting log-core down
[23:54:10] [INFO] received Windows console close event; shutting log-core down
[00:05:56] [INFO] received Windows console close event; shutting log-core down
[00:37:59] [INFO] received Windows console close event; shutting log-core down
[00:39:53] [INFO] received Windows console close event; shutting log-core down
[00:43:42] [INFO] received Windows console close event; shutting log-core down
[00:51:12] [INFO] received Windows console close event; shutting log-core down
[01:16:19] [INFO] received Windows console close event; shutting log-core down
[11:08:22] [INFO] received Windows console close event; shutting log-core down
[11:12:03] [INFO] received Windows console close event; shutting log-core down
[11:24:56] [INFO] received Windows console close event; shutting log-core down
[11:48:28] [INFO] received Windows console close event; shutting log-core down
[11:55:54] [INFO] received Windows console close event; shutting log-core down
[11:56:54] [INFO] received Windows console close event; shutting log-core down
[11:59:45] [INFO] received Windows console close event; shutting log-core down
[12:36:44] [INFO] received Windows console close event; shutting log-core down
[12:42:37] [INFO] received Windows console close event; shutting log-core down
[12:44:14] [INFO] received Windows console close event; shutting log-core down
[12:45:12] [INFO] received Windows console close event; shutting log-core down
[12:46:38] [INFO] received Windows console close event; shutting log-core down
[12:48:38] [INFO] received Windows console close event; shutting log-core down
[12:51:37] [INFO] received Windows console close event; shutting log-core down
[12:53:20] [INFO] received Windows console close event; shutting log-core down
[12:57:55] [INFO] received Windows console close event; shutting log-core down
[13:02:45] [INFO] received Windows console close event; shutting log-core down
[13:22:57] [INFO] received Windows console close event; shutting log-core down
[13:23:46] [INFO] received Windows console close event; shutting log-core down
[13:25:18] [INFO] received Windows console close event; shutting log-core down
[13:31:49] [INFO] received Windows console close event; shutting log-core down
[13:35:19] [INFO] received Windows console close event; shutting log-core down
[13:44:05] [INFO] received Windows console close event; shutting log-core down
[13:46:26] [INFO] received Windows console close event; shutting log-core down
[13:48:35] [INFO] received Windows console close event; shutting log-core down
[13:51:25] [INFO] received Windows console close event; shutting log-core down
[13:55:08] [INFO] received Windows console close event; shutting log-core down
[13:55:49] [INFO] received Windows console close event; shutting log-core down
[13:56:50] [INFO] received Windows console close event; shutting log-core down
[13:57:40] [INFO] received Windows console close event; shutting log-core down
[13:58:31] [INFO] received Windows console close event; shutting log-core down
[13:59:20] [INFO] received Windows console close event; shutting log-core down
[14:01:11] [INFO] received Windows console close event; shutting log-core down
[14:02:00] [INFO] received Windows console close event; shutting log-core down
[14:04:08] [INFO] received Windows console close event; shutting log-core down
[14:05:36] [INFO] received Windows console close event; shutting log-core down
[14:35:12] [INFO] received Windows console close event; shutting log-core down
[15:04:01] [INFO] received Windows console close event; shutting log-core down
[15:11:55] [INFO] received Windows console close event; shutting log-core down
[15:29:37] [INFO] received Windows console close event; shutting log-core down
[15:30:22] [INFO] received Windows console close event; shutting log-core down
[15:33:47] [INFO] received Windows console close event; shutting log-core down
[15:37:12] [INFO] received Windows console close event; shutting log-core down
[15:51:49] [INFO] received Windows console close event; shutting log-core down
[15:53:00] [INFO] received Windows console close event; shutting log-core down
[15:54:34] [INFO] received Windows console close event; shutting log-core down
[15:58:44] [INFO] received Windows console close event; shutting log-core down
[16:04:18] [INFO] received Windows console close event; shutting log-core down
[16:52:35] [INFO] received Windows console close event; shutting log-core down
[16:56:35] [INFO] received Windows console close event; shutting log-core down
[17:04:42] [INFO] received Windows console close event; shutting log-core down
[17:31:33] [INFO] received Windows console close event; shutting log-core down
[17:52:46] [INFO] received Windows console close event; shutting log-core down
[17:55:36] [INFO] received Windows console close event; shutting log-core down
[17:57:43] [INFO] received Windows console close event; shutting log-core down
[17:58:47] [INFO] received Windows console close event; shutting log-core down
[18:01:12] [INFO] received Windows console close event; shutting log-core down
[18:04:19] [INFO] received Windows console close event; shutting log-core down
[18:05:07] [INFO] received Windows console close event; shutting log-core down
[18:06:00] [INFO] received Windows console close event; shutting log-core down
[18:11:46] [INFO] received Windows console close event; shutting log-core down
[18:25:29] [INFO] received Windows console close event; shutting log-core down
[18:25:31] [INFO] received Windows console close event; shutting log-core down
[18:51:34] [INFO] received Windows console close event; shutting log-core down
[20:11:48] [INFO] received Windows console close event; shutting log-core down
[20:14:32] [INFO] received Windows console close event; shutting log-core down
[20:16:11] [INFO] received Windows console close event; shutting log-core down
[20:30:05] [INFO] received Windows console close event; shutting log-core down
[20:46:35] [INFO] received Windows console close event; shutting log-core down
[21:21:45] [INFO] received Windows console close event; shutting log-core down
[21:48:17] [INFO] received Windows console close event; shutting log-core down
[21:56:59] [INFO] received Windows console close event; shutting log-core down
[21:57:03] [INFO] received Windows console close event; shutting log-core down
[22:00:28] [INFO] received Windows console close event; shutting log-core down
[22:03:37] [INFO] received Windows console close event; shutting log-core down
[22:04:05] [INFO] received Windows console close event; shutting log-core down
[22:05:00] [INFO] received Windows console close event; shutting log-core down
[22:06:35] [INFO] received Windows console close event; shutting log-core down
[22:08:27] [INFO] received Windows console close event; shutting log-core down
[22:09:24] [INFO] received Windows console close event; shutting log-core down
[22:13:40] [INFO] received Windows console close event; shutting log-core down
[22:16:06] [INFO] received Windows console close event; shutting log-core down
[22:17:16] [INFO] received Windows console close event; shutting log-core down
[22:19:08] [INFO] received Windows console close event; shutting log-core down
[22:22:28] [INFO] received Windows console close event; shutting log-core down
[22:23:11] [INFO] received Windows console close event; shutting log-core down
[22:25:35] [INFO] received Windows console close event; shutting log-core down
[22:27:52] [INFO] received Windows console close event; shutting log-core down
[22:31:36] [INFO] received Windows console close event; shutting log-core down
[22:36:25] [INFO] received Windows console close event; shutting log-core down
[22:52:00] [INFO] received Windows console close event; shutting log-core down
[22:53:50] [INFO] received Windows console close event; shutting log-core down
[23:02:18] [INFO] received Windows console close event; shutting log-core down
[23:49:41] [INFO] received Windows console close event; shutting log-core down
[23:50:45] [INFO] received Windows console close event; shutting log-core down
[23:52:09] [INFO] received Windows console close event; shutting log-core down
[23:53:56] [INFO] received Windows console close event; shutting log-core down
[23:54:45] [INFO] received Windows console close event; shutting log-core down
[23:59:53] [INFO] received Windows console close event; shutting log-core down
[00:12:02] [INFO] received Windows console close event; shutting log-core down
[00:26:58] [INFO] received Windows console close event; shutting log-core down
[00:42:33] [INFO] received Windows console close event; shutting log-core down
[01:48:42] [INFO] received Windows console close event; shutting log-core down
[01:51:31] [INFO] received Windows console close event; shutting log-core down
[01:55:00] [INFO] received Windows console close event; shutting log-core down
[11:10:24] [INFO] received Windows console close event; shutting log-core down
[11:14:51] [INFO] received Windows console close event; shutting log-core down
[11:17:39] [INFO] received Windows console close event; shutting log-core down
[11:18:17] [INFO] received Windows console close event; shutting log-core down
[11:20:23] [INFO] received Windows console close event; shutting log-core down
[11:23:33] [INFO] received Windows console close event; shutting log-core down
[11:35:35] [INFO] received Windows console close event; shutting log-core down
[11:36:34] [INFO] received Windows console close event; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Unhandled Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:18] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[11:39:34] [INFO] received Windows console close event; shutting log-core down
[11:39:34] [INFO] received Windows console close event; shutting log-core down
[11:39:34] [INFO] received Windows console close event; shutting log-core down
[11:39:34] [INFO] received Windows console close event; shutting log-core down
[11:42:49] [INFO] received Windows console close event; shutting log-core down
[11:46:15] [INFO] received Windows console close event; shutting log-core down
[12:23:11] [INFO] received Windows console close event; shutting log-core down
[12:25:46] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:25:46] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Unhandled Exception Handler catched; shutting log-core down
[12:26:17] [INFO] received Windows console close event; shutting log-core down
[12:28:07] [INFO] received Windows console close event; shutting log-core down
[12:29:35] [INFO] received Windows console close event; shutting log-core down
[12:31:08] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:31:08] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Unhandled Exception Handler catched; shutting log-core down
[12:31:08] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:31:08] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:31:15] [INFO] received Windows console close event; shutting log-core down
[12:39:38] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:39:38] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Unhandled Exception Handler catched; shutting log-core down
[12:39:38] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:39:38] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:39:38] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:39:38] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:39:38] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:40:00] [INFO] received Windows console close event; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Unhandled Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:06] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[12:42:18] [INFO] received Windows console close event; shutting log-core down
[13:04:37] [INFO] received Windows console close event; shutting log-core down
[13:06:53] [INFO] received Windows console close event; shutting log-core down
[13:13:52] [INFO] received Windows console close event; shutting log-core down
[13:15:18] [INFO] received Windows console close event; shutting log-core down
[13:18:08] [INFO] received Windows console close event; shutting log-core down
[13:19:53] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[13:19:53] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Unhandled Exception Handler catched; shutting log-core down
[13:20:05] [INFO] received Windows console close event; shutting log-core down
[13:27:52] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[13:27:52] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Unhandled Exception Handler catched; shutting log-core down
[13:27:52] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[13:27:52] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[13:27:52] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[13:28:12] [INFO] received Windows console close event; shutting log-core down
[13:31:06] [INFO] received Windows console close event; shutting log-core down
[13:54:39] [INFO] received Windows console close event; shutting log-core down
[14:22:01] [INFO] received Windows console close event; shutting log-core down
[14:34:31] [INFO] received Windows console close event; shutting log-core down
[14:37:45] [INFO] received Windows console close event; shutting log-core down
[14:52:29] [INFO] received Windows console close event; shutting log-core down
[15:00:52] [INFO] received Windows console close event; shutting log-core down
[15:03:31] [INFO] received Windows console close event; shutting log-core down
[15:16:01] [INFO] received Windows console close event; shutting log-core down
[15:17:25] [INFO] received Windows console close event; shutting log-core down
[15:18:54] [INFO] received Windows console close event; shutting log-core down
[17:22:15] [INFO] received Windows console close event; shutting log-core down
[17:27:23] [INFO] received Windows console close event; shutting log-core down
[17:28:13] [INFO] received Windows console close event; shutting log-core down
[17:30:57] [INFO] received Windows console close event; shutting log-core down
[17:42:55] [INFO] received Windows console close event; shutting log-core down
[17:47:23] [INFO] received Windows console close event; shutting log-core down
[17:47:50] [INFO] received Windows console close event; shutting log-core down
[17:55:19] [INFO] received Windows console close event; shutting log-core down
[17:55:59] [INFO] received Windows console close event; shutting log-core down
[17:58:23] [INFO] received Windows console close event; shutting log-core down
[17:59:19] [INFO] received Windows console close event; shutting log-core down
[18:13:42] [INFO] received Windows console close event; shutting log-core down
[18:29:04] [INFO] received Windows console close event; shutting log-core down
[18:29:39] [INFO] received Windows console close event; shutting log-core down
[18:31:41] [INFO] received Windows console close event; shutting log-core down
[18:59:29] [INFO] received Windows console close event; shutting log-core down
[19:00:14] [INFO] received Windows console close event; shutting log-core down
[19:01:53] [INFO] received Windows console close event; shutting log-core down
[19:02:46] [INFO] received Windows console close event; shutting log-core down
[19:05:07] [INFO] received Windows console close event; shutting log-core down
[19:07:30] [INFO] received Windows console close event; shutting log-core down
[19:09:27] [INFO] received Windows console close event; shutting log-core down
[19:11:30] [INFO] received Windows console close event; shutting log-core down
[19:13:51] [INFO] received Windows console close event; shutting log-core down
[19:16:14] [INFO] received Windows console close event; shutting log-core down
[19:17:21] [INFO] received Windows console close event; shutting log-core down
[19:18:22] [INFO] received Windows console close event; shutting log-core down
[19:20:20] [INFO] received Windows console close event; shutting log-core down
[19:36:23] [INFO] received Windows console close event; shutting log-core down
[20:03:08] [INFO] received Windows console close event; shutting log-core down
[20:09:45] [INFO] received Windows console close event; shutting log-core down
[20:17:15] [INFO] received Windows console close event; shutting log-core down
[20:36:40] [INFO] received Windows console close event; shutting log-core down
[21:17:14] [INFO] received Windows console close event; shutting log-core down
[21:20:24] [INFO] received Windows console close event; shutting log-core down
[21:28:22] [INFO] received Windows console close event; shutting log-core down
[21:46:48] [INFO] received Windows console close event; shutting log-core down
[21:49:37] [INFO] received Windows console close event; shutting log-core down
[21:53:16] [INFO] received Windows console close event; shutting log-core down
[21:54:57] [INFO] received Windows console close event; shutting log-core down
[21:57:59] [INFO] received Windows console close event; shutting log-core down
[22:02:08] [INFO] received Windows console close event; shutting log-core down
[22:03:49] [INFO] received Windows console close event; shutting log-core down
[22:06:47] [INFO] received Windows console close event; shutting log-core down
[22:17:07] [INFO] received Windows console close event; shutting log-core down
[22:21:04] [INFO] received Windows console close event; shutting log-core down
[22:22:37] [INFO] received Windows console close event; shutting log-core down
[22:29:27] [INFO] received Windows console close event; shutting log-core down
[22:32:26] [INFO] received Windows console close event; shutting log-core down
[23:07:20] [INFO] received Windows console close event; shutting log-core down
[23:09:29] [INFO] received Windows console close event; shutting log-core down
[23:17:00] [INFO] received Windows console close event; shutting log-core down
[23:42:36] [INFO] received Windows console close event; shutting log-core down
[23:46:53] [INFO] received Windows console close event; shutting log-core down
[00:00:20] [INFO] received Windows console close event; shutting log-core down
[00:03:23] [INFO] received Windows console close event; shutting log-core down
[00:04:23] [INFO] received Windows console close event; shutting log-core down
[00:05:51] [INFO] received Windows console close event; shutting log-core down
[00:17:26] [INFO] received Windows console close event; shutting log-core down
[00:19:53] [INFO] received Windows console close event; shutting log-core down
[00:22:56] [INFO] received Windows console close event; shutting log-core down
[00:33:36] [INFO] received Windows console close event; shutting log-core down
[00:36:10] [INFO] received Windows console close event; shutting log-core down
[00:40:57] [INFO] received Windows console close event; shutting log-core down
[00:42:40] [INFO] received Windows console close event; shutting log-core down
[00:50:27] [INFO] received Windows console close event; shutting log-core down
[10:50:32] [INFO] received Windows console close event; shutting log-core down
[10:58:46] [INFO] received Windows console close event; shutting log-core down
[11:08:17] [INFO] received Windows console close event; shutting log-core down
[11:24:51] [INFO] received Windows console close event; shutting log-core down
[11:30:05] [INFO] received Windows console close event; shutting log-core down
[11:43:19] [INFO] received Windows console close event; shutting log-core down
[11:46:37] [INFO] received Windows console close event; shutting log-core down
[11:51:29] [INFO] received Windows console close event; shutting log-core down
[12:11:20] [INFO] received Windows console close event; shutting log-core down
[12:20:33] [INFO] received Windows console close event; shutting log-core down
[12:22:43] [INFO] received Windows console close event; shutting log-core down
[12:23:21] [INFO] received Windows console close event; shutting log-core down
[12:33:20] [INFO] received Windows console close event; shutting log-core down
[12:36:22] [INFO] received Windows console close event; shutting log-core down
[12:44:23] [INFO] received Windows console close event; shutting log-core down
[12:47:32] [INFO] received Windows console close event; shutting log-core down
[12:49:33] [INFO] received Windows console close event; shutting log-core down
[12:51:37] [INFO] received Windows console close event; shutting log-core down
[12:52:59] [INFO] received Windows console close event; shutting log-core down
[13:00:50] [INFO] received Windows console close event; shutting log-core down
[13:04:25] [INFO] received Windows console close event; shutting log-core down
[13:05:05] [INFO] received Windows console close event; shutting log-core down
[13:56:29] [INFO] received Windows console close event; shutting log-core down
[14:01:19] [INFO] received Windows console close event; shutting log-core down
[14:06:01] [INFO] received Windows console close event; shutting log-core down
[14:40:24] [INFO] received Windows console close event; shutting log-core down
[16:43:15] [INFO] received Windows console close event; shutting log-core down
[16:44:07] [INFO] received Windows console close event; shutting log-core down
[16:49:16] [INFO] received Windows console close event; shutting log-core down
[16:50:04] [INFO] received Windows console close event; shutting log-core down
[16:52:06] [INFO] received Windows console close event; shutting log-core down
[16:55:25] [INFO] received Windows console close event; shutting log-core down
[17:50:20] [INFO] received Windows console close event; shutting log-core down
[18:00:53] [INFO] received Windows console close event; shutting log-core down
[18:13:01] [INFO] received Windows console close event; shutting log-core down
[18:30:02] [INFO] received Windows console close event; shutting log-core down
[18:31:40] [INFO] received Windows console close event; shutting log-core down
[18:32:32] [INFO] received Windows console close event; shutting log-core down
[18:40:26] [INFO] received Windows console close event; shutting log-core down
[18:40:32] [INFO] received Windows console close event; shutting log-core down
[18:41:22] [INFO] received Windows console close event; shutting log-core down
[18:53:13] [INFO] received Windows console close event; shutting log-core down
[18:54:07] [INFO] received Windows console close event; shutting log-core down
[19:03:33] [INFO] received Windows console close event; shutting log-core down
[20:04:16] [INFO] received Windows console close event; shutting log-core down
[20:05:10] [INFO] received Windows console close event; shutting log-core down
[20:15:37] [INFO] received Windows console close event; shutting log-core down
[20:24:22] [INFO] received Windows console close event; shutting log-core down
[20:36:02] [INFO] received Windows console close event; shutting log-core down
[20:41:56] [INFO] received Windows console close event; shutting log-core down
[20:47:26] [INFO] received Windows console close event; shutting log-core down
[20:48:25] [INFO] received Windows console close event; shutting log-core down
[20:51:04] [INFO] received Windows console close event; shutting log-core down
[20:58:06] [INFO] received Windows console close event; shutting log-core down
[21:01:12] [INFO] received Windows console close event; shutting log-core down
[21:01:54] [INFO] received Windows console close event; shutting log-core down
[21:04:39] [INFO] received Windows console close event; shutting log-core down
[21:06:24] [INFO] received Windows console close event; shutting log-core down
[21:20:28] [INFO] received Windows console close event; shutting log-core down
